ident,name,latitude_deg,longitude_deg,iso_country,iata_code
UUYX,Ust-Tsylma Airport,65.4372940063,52.2003364563,RU,UTS
UUYY,Syktyvkar Airport,61.6469993591,50.8451004028,RU,SCW
UWGG,Nizhny Novgorod International Airport,56.2300987244,43.7840003967,RU,GOJ
UWKB,Bugulma Airport,54.6399993896,52.801700592,RU,UUA
UWKD,Kazan International Airport,55.6062011719,49.2787017822,RU,KZN
UWKE,Begishevo Airport,55.5647010803,52.0924987793,RU,NBC
UWKJ,Yoshkar-Ola Airport,56.7005996704,47.9047012329,RU,JOK
UWKS,Cheboksary Airport,56.0903015137,47.3473014832,RU,CSY
UWLL,Ulyanovsk Baratayevka Airport,54.2682991028,48.2266998291,RU,ULV
UWLW,Ulyanovsk East Airport,54.4010009766,48.8027000427,RU,ULY
UWOO,Orenburg Central Airport,51.7957992554,55.4566993713,RU,REN
UWOR,Orsk Airport,51.0724983215,58.5956001282,RU,OSW
UWPP,Penza Airport,53.1105995178,45.0210990906,RU,PEZ
UWPS,Saransk Airport,54.1251296997,45.2122573853,RU,SKX
UWSB,Balakovo Airport,51.8582992554,47.7456016541,RU,BWO
UWSS,Saratov Central Airport,51.5649986267,46.0466995239,RU,RTW
UWUB,Beloretsk Airport,53.9380989075,58.3400001526,RU,BCX
UWUF,Neftekamsk Airport,56.1068992615,54.3471984863,RU,NEF
UWUK,Oktyabrskiy Airport,54.4399986267,53.3883018494,RU,OKT
UWUU,Ufa International Airport,54.5574989319,55.8744010925,RU,UFA
UWWW,Kurumoch International Airport,53.504901886,50.1642990112,RU,KUF
UY-0001,Fray Bentos Airport,-33.1430015564,-58.2941017151,UY,FZB
UY-0002,Rocha Airport,-34.478099823,-54.2798995972,UY,RCH
VA1P,Diu Airport,20.7131004333,70.9210968018,IN,DIU
VAAH,Sardar Vallabhbhai Patel International Airport,23.0771999359,72.6346969604,IN,AMD
VAAK,Akola Airport,20.6989994049,77.0586013794,IN,AKD
VAAU,Aurangabad Airport,19.8626995087,75.3981018066,IN,IXU
VABB,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,IN,BOM
VABI,Bilaspur Airport,21.9883995056,82.111000061,IN,PAB
VABJ,Bhuj Airport,23.2877998352,69.6701965332,IN,BHJ
VABM,Belgaum Airport,15.8592996597,74.6183013916,IN,IXG
VABO,Vadodara Airport,22.3362007141,73.2263031006,IN,BDQ
VABP,Bhopal Airport,23.2875003815,77.3374023438,IN,BHO
VABV,Bhavnagar Airport,21.752199173,72.1852035522,IN,BHU
VADN,Daman Airport,20.4344005585,72.8432006836,IN,NMB
VAGN,Guna Airport,24.6546993256,77.3472976685,IN,GUX
VAGO,Dabolim Airport,15.3808002472,73.8313980103,IN,GOI
VAHB,Hubli Airport,15.361700058,75.0848999023,IN,HBX
VAID,Devi Ahilyabai Holkar Airport,22.7217998505,75.8011016846,IN,IDR
VAJB,Jabalpur Airport,23.1777992249,80.0520019531,IN,JLR
VAJM,Jamnagar Airport,22.4654998779,70.0126037598,IN,JGA
VAKE,Kandla Airport,23.1126995087,70.1003036499,IN,IXY
VAKJ,Khajuraho Airport,24.817199707,79.9186019897,IN,HJR
VAKP,Kolhapur Airport,16.6646995544,74.2893981934,IN,KLH
VAKS,Keshod Airport,21.3171005249,70.270401001,IN,IXK
VAND,Nanded Airport,19.1833000183,77.3167037964,IN,NDC
VANP,Dr. Babasaheb Ambedkar International Airport,21.0921993256,79.047203064,IN,NAG
VANR,Gandhinagar Airport,19.9636993408,73.8076019287,IN,ISK
VAPO,Pune Airport,18.5820999146,73.9197006226,IN,PNQ
VAPR,Porbandar Airport,21.6487007141,69.6572036743,IN,PBD
VARG,Ratnagiri Airport,17.0135993958,73.327796936,IN,RTC
VARK,Rajkot Airport,22.3092002869,70.7795028687,IN,RAJ
VARP,Raipur Airport,21.1804008484,81.7388000488,IN,RPR
VASL,Solapur Airport,17.6280002594,75.9347991943,IN,SSE
VASU,Surat Airport,21.1140995026,72.7417984009,IN,STV
VAUD,Maharana Pratap Airport,24.6177005768,73.8961029053,IN,UDR
VCBI,Bandaranaike International Colombo Airport,7.1807599068,79.8841018677,LK,CMB
VCCA,Anuradhapura Air Force Base,8.30148983,80.4279022217,LK,ACJ
VCCB,Batticaloa Airport,7.7057600021,81.6788024902,LK,BTC
VCCC,Colombo Ratmalana Airport,6.8219900131,79.8861999512,LK,RML
VCCG,Amparai Airport,7.3370800018,81.6259002686,LK,GOY
VCCH,Hingurakgoda Air Force Base,8.0498104095,80.9813995361,LK,MNH
VCCJ,Kankesanturai Airport,9.7923297882,80.070098877,LK,JAF
VCCK,Koggala Airport,5.9936800003,80.3202972412,LK,KCT
VCCS,Sigiriya Air Force Base,7.9566698074,80.7285003662,LK,GIU
VCCT,China Bay Airport,8.5385103226,81.1819000244,LK,TRR
VCCW,Weerawila International Airport,6.2544898987,81.2351989746,LK,WRZ
VDBG,Battambang Airport,13.0956001282,103.2239990234,KH,BBM
VDKH,Kampong Chhnang Airport,12.255200386,104.5640029907,KH,KZC
VDKK,Kaoh Kong Airport,11.6133971186,102.997083664,KH,KKZ
VDKT,Kratie Airport,12.4879999161,106.0550003052,KH,KTI
VDPP,Phnom Penh International Airport,11.5466003418,104.84400177,KH,PNH
VDRK,Ratanakiri Airport,13.7299995422,106.9869995117,KH,RBE
VDSR,Angkor International Airport,13.4106998444,103.81300354,KH,REP
VDST,Stung Treng Airport,13.5319004059,106.0149993896,KH,TNX
VDSV,Sihanoukville International Airport,10.57970047,103.637001038,KH,KOS
VE-0114,Lagunillas Airport,10.1239995956,-71.2379989624,VE,LGY
VE-0205,Kamarata Airport,5.75,-62.4160003662,VE,KTV
VE-0206,La Guaira Airport,10.5333299637,-67.0333328247,VE,LAG
VE-0207,San Felix Airport,8.3500003815,-62.6333351135,VE,SFX
VE-0208,San Salvador de Paul Airport,7,-62,VE,SVV
VE-0209,Wonken Airport,5.25,-61.7333335876,VE,WOK
VEAN,Along Airport,28.1753005981,94.8020019531,IN,IXV
VEAT,Agartala Airport,23.8869991302,91.2404022217,IN,IXA
VEBD,Bagdogra Airport,26.6812000275,88.3285980225,IN,IXB
VEBG,Balurghat Airport,25.2616996765,88.7956008911,IN,RGH
VEBI,Shillong Airport,25.7035999298,91.9786987305,IN,SHL
VEBS,Biju Patnaik Airport,20.2444000244,85.8178024292,IN,BBI
VECC,Netaji Subhash Chandra Bose International Airport,22.6546993256,88.4467010498,IN,CCU
VECO,Cooch Behar Airport,26.330499649,89.4672012329,IN,COH
VEDB,Dhanbad Airport,23.8339996338,86.4253005981,IN,DBD
VEDZ,Daporijo Airport,27.9855003357,94.2228012085,IN,DAE
VEGK,Gorakhpur Airport,26.7397003174,83.4496994019,IN,GOP
VEGT,Lokpriya Gopinath Bordoloi International Airport,26.1061000824,91.585899353,IN,GAU
VEGY,Gaya Airport,24.7443008423,84.9512023926,IN,GAY
VEIM,Imphal Airport,24.7600002289,93.896697998,IN,IMF
VEJP,Jeypore Airport,18.8799991608,82.5520019531,IN,PYB
VEJS,Jamshedpur Airport,22.8131999969,86.168800354,IN,IXW
VEJT,Jorhat Airport,26.7315006256,94.1754989624,IN,JRH
VEKM,Kamalpur Airport,24.1317005157,91.814201355,IN,IXQ
VEKR,Kailashahar Airport,24.3082008362,92.0072021484,IN,IXH
VEKU,Silchar Airport,24.9129009247,92.9786987305,IN,IXS
VEKW,Khowai Airport,24.0618991852,91.6038970947,IN,IXN
VELP,Lengpui Airport,23.8405990601,92.6196975708,IN,AJL
VELR,North Lakhimpur Airport,27.2954998016,94.0976028442,IN,IXI
VEMH,Malda Airport,25.033000946,88.1330032349,IN,LDA
VEMN,Dibrugarh Airport,27.4839000702,95.0168991089,IN,DIB
VEMR,Dimapur Airport,25.8838996887,93.7711029053,IN,DMU
VEMZ,Muzaffarpur Airport,26.1191005707,85.3136978149,IN,MZU
VEPG,Pasighat Airport,28.0660991669,95.3356018066,IN,IXT
VEPT,Lok Nayak Jayaprakash Airport,25.591299057,85.0879974365,IN,PAT
VERC,Birsa Munda Airport,23.3143005371,85.3217010498,IN,IXR
VERK,Rourkela Airport,22.2567005157,84.8145980835,IN,RRK
VERU,Rupsi India Airport,26.1396999359,89.9100036621,IN,RUP
VETZ,Tezpur Airport,26.7091007233,92.7846984863,IN,TEZ
VEVZ,Vishakhapatnam Airport,17.721200943,83.2245025635,IN,VTZ
VEZO,Zero Airport,27.588300705,93.8281021118,IN,ZER
VGBR,Barisal Airport,22.8010005951,90.3012008667,BD,BZL
VGCB,Cox's Bazar Airport,21.4521999359,91.9638977051,BD,CXB
VGCM,Comilla Airport,23.4372005463,91.1896972656,BD,CLA
VGEG,Shah Amanat International Airport,22.2495994568,91.8133010864,BD,CGP
VGIS,Ishurdi Airport,24.1525001526,89.0494003296,BD,IRD
VGJR,Jessore Airport,23.1837997437,89.1607971191,BD,JSR
VGLM,Lalmonirhat Airport,25.8875007629,89.4330978394,BD,LLJ
VGRJ,Shah Mokhdum Airport,24.4372005463,88.6165008545,BD,RJH
VGSD,Saidpur Airport,25.7591991425,88.9088973999,BD,SPD
VGSG,Thakurgaon Airport,26.0163993835,88.4036026001,BD,TKR
VGSH,Shamshernagar Airport,24.4169998169,91.8830032349,BD,ZHM
VGSY,Osmany International Airport,24.9631996155,91.8667984009,BD,ZYL
VGZR,Dhaka / Hazrat Shahjalal International Airport,23.843347,90.397783,BD,DAC
VHHH,Chek Lap Kok International Airport,22.3089008331,113.915000916,HK,HKG
VI22,Charlotte Amalie Harbor Seaplane Base,18.3386001587,-64.9406967163,VI,SPB
VI32,Christiansted Harbor Seaplane Base,17.7472000122,-64.7049026489,VI,SSB
VIAG,Agra Airport,27.1557998657,77.960899353,IN,AGR
VIAL,Allahabad Airport,25.4400997162,81.7339019775,IN,IXD
VIAR,"Sri Guru Ram Dass Jee International Airport, Amritsar",31.7096004486,74.7973022461,IN,ATQ
VIBK,Nal Airport,28.0706005096,73.2071990967,IN,BKB
VIBN,Lal Bahadur Shastri Airport,25.4524002075,82.8592987061,IN,VNS
VIBR,Kullu Manali Airport,31.8766994476,77.1544036865,IN,KUU
VIBT,Bhatinda Air Force Station,30.2700996399,74.7557983398,IN,BUP
VICG,Chandigarh Airport,30.673500061,76.7884979248,IN,IXC
VIDN,Dehradun Airport,30.189699173,78.1802978516,IN,DED
VIDP,Indira Gandhi International Airport,28.5664997101,77.1031036377,IN,DEL
VIGG,Kangra Airport,32.1651000977,76.2633972168,IN,DHM
VIGR,Gwalior Airport,26.2933006287,78.2277984619,IN,GWL
VIHR,Hissar Airport,29.1793994904,75.7553024292,IN,HSS
VIJO,Jodhpur Airport,26.2511005402,73.0488967896,IN,JDH
VIJP,Jaipur International Airport,26.8241996765,75.8122024536,IN,JAI
VIJR,Jaisalmer Airport,26.8887004852,70.8649978638,IN,JSA
VIJU,Jammu Airport,32.6890983582,74.8374023438,IN,IXJ
VIKA,Kanpur Airport,26.441400528,80.3648986816,IN,KNU
VIKO,Kota Airport,25.160200119,75.8455963135,IN,KTU
VILD,Ludhiana Airport,30.8547000885,75.9525985718,IN,LUH
VILH,Leh Kushok Bakula Rimpochee Airport,34.1358985901,77.5465011597,IN,IXL
VILK,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,IN,LKO
VIPK,Pathankot Air Force Station,32.2337989807,75.6345977783,IN,IXP
VIPT,Pantnagar Airport,29.0333995819,79.4737014771,IN,PGH
VISM,Shimla Airport,31.0818004608,77.0680007935,IN,SLV
VISR,Sheikh ul Alam Airport,33.9870986938,74.7742004395,IN,SXR
VIST,Satna Airport,24.5622997284,80.8548965454,IN,TNI
VIV,Vivigani Airfield,-9.3033333333,150.318888889,PG,VIV
VKX,Potomac Airfield,38.74760056,-76.9571991,US,VKX
VLAP,Attopeu Airport,14.814715357,106.821699142,LA,AOU
VLHS,Ban Huoeisay Airport,20.2572994232,100.43699646,LA,OUI
VLLB,Luang Phabang International Airport,19.8973007202,102.1610031128,LA,LPQ
VLLN,Luang Namtha Airport,20.966999054,101.4000015259,LA,LXG
VLOS,Oudomsay Airport,20.6826992035,101.9940032959,LA,ODY
VLPS,Pakse International Airport,15.1321001053,105.78099823,LA,PKZ
VLSB,Sayaboury Airport,19.2329998016,101.733001709,LA,ZBY
VLSK,Savannakhet Airport,16.5566005707,104.7600021362,LA,ZVK
VLSN,Sam Neua Airport,20.4183998108,104.0670013428,LA,NEU
VLSV,Saravane Airport,15.7094392077,106.410698891,LA,VNA
VLTK,Thakhek Airport,17.3999996185,104.8000030518,LA,THK
VLVT,Wattay International Airport,17.9883003235,102.56300354,LA,VTE
VLXK,Xieng Khouang Airport,19.4500007629,103.1579971313,LA,XKH
VMI,Dr Juan Plate Airport,-22.159108959,-57.9425811768,PY,VMI
VMMC,Macau International Airport,22.1495990753,113.5920028687,MO,MFM
VN-0001,Dong Hoi Airport,17.515,106.590556,VN,VDH
VN-KON,Kontum Airport,14.3500003815,108.016998291,VN,KON
VNBG,Bajhang Airport,29.5389995575,81.1854019165,NP,BJH
VNBJ,Bhojpur Airport,27.1473999023,87.0507965088,NP,BHP
VNBL,Baglung Airport,28.2127990723,83.6662979126,NP,BGL
VNBP,Bharatpur Airport,27.6781005859,84.429397583,NP,BHR
VNBR,Bajura Airport,29.5020008087,81.6689987183,NP,BJU
VNBT,Baitadi Airport,29.4652996063,80.5492019653,NP,BIT
VNBW,Bhairahawa Airport,27.5056991577,83.4162979126,NP,BWA
VNCG,Bhadrapur Airport,26.5708007812,88.0795974731,NP,BDP
VNDG,Tulsipur Airport,28.1110992432,82.2941970825,NP,DNP
VNDH,Dhangarhi Airport,28.7532997131,80.5819015503,NP,DHI
VNDL,Darchula Airport,29.6692008972,80.5484008789,NP,DAP
VNDP,Dolpa Airport,28.9857006073,82.8190994263,NP,DOP
VNDT,Silgadi Doti Airport,29.2630996704,80.9359970093,NP,SIH
VNGK,Gorkha Airport,28.0499992371,84.483001709,NP,GKH
VNJI,Jiri Airport,27.6170005798,86.2170028687,NP,JIR
VNJL,Jumla Airport,29.2742004395,82.1932983398,NP,JUM
VNJP,Janakpur Airport,26.7087993622,85.9224014282,NP,JKR
VNKT,Tribhuvan International Airport,27.6965999603,85.3591003418,NP,KTM
VNLD,Lamidanda Airport,27.2530994415,86.6699981689,NP,LDN
VNLK,Lukla Airport,27.6868991852,86.7296981812,NP,LUA
VNLT,Langtang Airport,28.2000007629,85.5830001831,NP,LTG
VNMA,Manang Airport,28.6413993835,84.0892028809,NP,NGX
VNMG,Meghauli Airport,27.5774,84.22875,NP,MEY
VNMN,Mahendranagar Airport,28.9631996155,80.1479034424,NP,XMG
VNNG,Nepalgunj Airport,28.1035995483,81.6669998169,NP,KEP
VNPK,Pokhara Airport,28.2008991241,83.9821014404,NP,PKR
VNPL,Phaplu Airport,27.5177868809,86.5844535828,NP,PPL
VNRB,Rajbiraj Airport,26.5170001984,86.75,NP,RJB
VNRC,Ramechhap Airport,27.3939990997,86.0614013672,NP,RHP
VNRK,Rukumkot Airport,28.6270008087,82.1949996948,NP,RUK
VNRT,Rumjatar Airport,27.3034992218,86.5503997803,NP,RUM
VNSI,Simara Airport,27.1595001221,84.9801025391,NP,SIF
VNSK,Surkhet Airport,28.5860004425,81.6360015869,NP,SKH
VNSR,Sanfebagar Airport,29.2329998016,81.2170028687,NP,FEB
VNST,Simikot Airport,29.9710998535,81.818901062,NP,IMK
VNTR,Tumling Tar Airport,27.3150005341,87.1932983398,NP,TMI
VNVT,Biratnagar Airport,26.4815006256,87.263999939,NP,BIR
VO55,Murod Kond Airport,18.4115009308,76.4646987915,IN,LTU
VOAT,Agatti Airport,10.8236999512,72.1760025024,IN,AGX
VOBI,Bellary Airport,15.1627998352,76.8827972412,IN,BEP
VOBL,Bengaluru International Airport,13.1978998184,77.7062988281,IN,BLR
VOBZ,Vijayawada Airport,16.5303993225,80.7967987061,IN,VGA
VOCB,Coimbatore International Airport,11.029999733,77.0434036255,IN,CJB
VOCI,Cochin International Airport,10.1520004272,76.4019012451,IN,COK
VOCL,Calicut International Airport,11.1367998123,75.9552993774,IN,CCJ
VOCP,Cuddapah Airport,14.5100002289,78.7727966309,IN,CDP
VOCX,Car Nicobar Air Force Station,9.1525096893,92.8196029663,IN,CBD
VOHS,"Rajiv Gandhi International Airport, Shamshabad",17.2313175201,78.4298553467,IN,HYD
VOHY,Begumpet Airport,17.4531002045,78.4675979614,IN,BPM
VOMD,Madurai Airport,9.8345098496,78.0933990479,IN,IXM
VOML,Mangalore International Airport,12.9612998962,74.8900985718,IN,IXE
VOMM,Chennai International Airport,12.9900054932,80.1692962646,IN,MAA
VOMY,Mysore Airport,12.3072004318,76.6496963501,IN,MYQ
VOPB,Vir Savarkar International Airport,11.6412000656,92.7296981812,IN,IXZ
VOPC,Pondicherry Airport,11.9687004089,79.8100967407,IN,PNY
VOPN,Rajiv Gandhi Airport,14.1492996216,77.7910995483,IN,HYD
VORY,Rajahmundry Airport,17.1103992462,81.8181991577,IN,RJA
VOSM,Salem Airport,11.7833003998,78.0655975342,IN,SXV
VOTJ,Tanjore Air Force Base,10.7223997116,79.101600647,IN,TJV
VOTP,Tirupati Airport,13.6324996948,79.543296814,IN,TIR
VOTR,Tiruchirapally Civil Airport Airport,10.7653999329,78.7097015381,IN,TRZ
VOTV,Trivandrum International Airport,8.4821195602,76.9200973511,IN,TRV
VOWA,Warangal Airport,17.9144001007,79.6022033691,IN,WGC
VQPR,Paro Airport,27.4032001495,89.4245986938,BT,PBH
VRMF,Fuvahmulah Airport,-0.3097222222,73.435,MV,FVM
VRMG,Gan International Airport,-0.6933419704,73.1556015015,MV,GAN
VRMH,Hanimaadhoo Airport,6.7442297935,73.170501709,MV,HAQ
VRMK,Kadhdhoo Airport,1.85916996,73.5218963623,MV,KDO
VRMM,Malé International Airport,4.1918301582,73.5290985107,MV,MLE
VRMT,Kaadedhdhoo Airport,0.4881309867,72.9969024658,MV,KDM
VRMV,Villa Airport,3.4705555556,72.8358333333,MV,VAM
VTBD,Don Mueang International Airport,13.9125995636,100.6070022583,TH,DMK
VTBH,Sa Pran Nak Airport,14.9493999481,100.642997742,TH,KKM
VTBO,Trat Airport,12.274600029,102.319000244,TH,TDX
VTBS,Suvarnabhumi Airport,13.6810998917,100.7470016479,TH,BKK
VTBU,U-Tapao International Airport,12.6799001694,101.0049972534,TH,UTP
VTCC,Chiang Mai International Airport,18.7667999268,98.962600708,TH,CNX
VTCH,Mae Hong Son Airport,19.3013000488,97.9757995605,TH,HGN
VTCI,Mae Hong Son Airport,19.3719997406,98.43699646,TH,PYY
VTCL,Lampang Airport,18.2709007263,99.5042037964,TH,LPT
VTCN,Nan Airport,18.8078994751,100.7829971313,TH,NNT
VTCP,Phrae Airport,18.1322002411,100.1650009155,TH,PRH
VTCT,Chiang Rai International Airport,19.952299118,99.8828964233,TH,CEI
VTED,Udorn Air Base,17.3829994202,102.8000030518,TH,BAO
VTPB,Phetchabun Airport,16.6760005951,101.194999695,TH,PHY
VTPH,Hua Hin Airport,12.6361999512,99.951499939,TH,HHQ
VTPI,Takhli Airport,15.277299881,100.29599762,TH,TKH
VTPM,Mae Sot Airport,16.6998996735,98.5450973511,TH,MAQ
VTPO,Sukhothai Airport,17.2380008698,99.8181991577,TH,THS
VTPP,Phitsanulok Airport,16.7828998566,100.2789993286,TH,PHS
VTPT,Tak Airport,16.8959999084,99.2533035278,TH,TKT
VTPU,Uttaradit Airport,17.6170005798,100.0999984741,TH,UTR
VTSB,Surat Thani Airport,9.1325998306,99.135597229,TH,URT
VTSC,Narathiwat Airport,6.5199198723,101.7429962158,TH,NAW
VTSE,Chumphon Airport,10.7111997604,99.3617019653,TH,CJM
VTSF,Nakhon Si Thammarat Airport,8.5396203995,99.9447021484,TH,NST
VTSG,Krabi Airport,8.0991201401,98.9861984253,TH,KBV
VTSH,Songkhla Airport,7.186560154,100.608001709,TH,SGZ
VTSK,Pattani Airport,6.7854599953,101.1539993286,TH,PAN
VTSM,Samui Airport,9.5477895737,100.06199646,TH,USM
VTSN,Cha Ian Airport,8.4711503983,99.9555969238,TH,NST
VTSP,Phuket International Airport,8.1132001877,98.3169021606,TH,HKT
VTSR,Ranong Airport,9.7776203156,98.5855026245,TH,UNN
VTSS,Hat Yai International Airport,6.9332098961,100.392997742,TH,HDY
VTST,Trang Airport,7.5087399483,99.6166000366,TH,TST
VTUD,Udon Thani Airport,17.3864002228,102.788002014,TH,UTH
VTUI,Sakon Nakhon Airport,17.1951007843,104.1190032959,TH,SNO
VTUK,Khon Kaen Airport,16.4666004181,102.783996582,TH,KKC
VTUL,Loei Airport,17.4391002655,101.7220001221,TH,LOE
VTUO,Buri Ram Airport,15.2294998169,103.2529983521,TH,BFV
VTUQ,Nakhon Ratchasima Airport,14.9495000839,102.31300354,TH,NAK
VTUU,Ubon Ratchathani Airport,15.2512998581,104.870002747,TH,UBP
VTUV,Roi Et Airport,16.1168003082,103.7740020752,TH,ROI
VTUW,Nakhon Phanom Airport,17.3838005066,104.6429977417,TH,KOP
VUU,Mvuu Camp Airport,-14.8386111111,35.3013888889,MW,VUU
VVBM,Buon Ma Thuot Airport,12.668299675,108.120002747,VN,BMV
VVCA,Chu Lai International Airport,15.4033002853,108.706001282,VN,VCL
VVCI,Cat Bi International Airport,20.8194007874,106.7249984741,VN,HPH
VVCM,Cà Mau Airport,9.1776666667,105.177777778,VN,CAH
VVCR,Cam Ranh Airport,11.9982004166,109.21900177,VN,CXR
VVCS,Co Ong Airport,8.7318296433,106.633003235,VN,VCS
VVCT,Trà Nóc Airport,10.085100174,105.7119979858,VN,VCA
VVDB,Dien Bien Phu Airport,21.3974990845,103.008003235,VN,DIN
VVDL,Lien Khuong Airport,11.75,108.3669967651,VN,DLI
VVDN,Da Nang International Airport,16.0438995361,108.1989974976,VN,DAD
VVN,Malvinas Airport,-11.8548611111,-72.9393333333,PE,VVN
VVNB,Noi Bai International Airport,21.221200943,105.8069992065,VN,HAN
VVNS,Na-San Airport,21.216999054,104.0329971313,VN,SQH
VVNT,Nha Trang Air Base,12.2274999619,109.192001343,VN,NHA
VVPB,Phu Bai Airport,16.4015007019,107.70300293,VN,HUI
VVPC,Phu Cat Airport,13.9549999237,109.041999817,VN,UIH
VVPK,Pleiku Airport,14.0045003891,108.016998291,VN,PXU
VVPQ,Phu Quoc Airport,10.2270002365,103.967002869,VN,PQC
VVPR,Phan Rang Airport,11.6335000992,108.952003479,VN,PHA
VVPT,Phan Thiet Airport,10.9063997269,108.0690002441,VN,PHH
VVRG,Rach Gia Airport,9.9580299723,105.132379532,VN,VKG
VVTH,Dong Tac Airport,13.0495996475,109.333999634,VN,TBB
VVTS,Tan Son Nhat International Airport,10.8187999725,106.652000427,VN,SGN
VVVH,Vinh Airport,18.7376003265,105.67099762,VN,VII
VVVT,Vung Tau Airport,10.3725004196,107.0950012207,VN,VTG
VYBG,Bagan Airport,21.1788005829,94.9301986694,MM,NYU
VYBM,Banmaw Airport,24.2689990997,97.2462005615,MM,BMO
VYDW,Dawei Airport,14.1038999557,98.2035980225,MM,TVY
VYEL,Naypyidaw Airport,19.623500824,96.2009963989,MM,NYT
VYGG,Gangaw Airport,22.1746997833,94.1343994141,MM,GAW
VYGW,Gwa Airport,17.6000003815,94.5832977295,MM,GWA
VYHH,Heho Airport,20.7469997406,96.7919998169,MM,HEH
VYHL,Hommalinn Airport,24.8995990753,94.9140014648,MM,HOX
VYHN,Tilin Airport,21.7000007629,94.0999984741,MM,TIO
VYKG,Kengtung Airport,21.3015995026,99.6360015869,MM,KET
VYKI,Kanti Airport,25.9883003235,95.6744003296,MM,KHM
VYKL,Kalay Airport,23.1888008118,94.0511016846,MM,KMV
VYKP,Kyaukpyu Airport,19.426399231,93.5347976685,MM,KYP
VYKT,Kawthoung Airport,10.0493001938,98.5380020142,MM,KAW
VYKU,Kyauktu Airport,21.3999996185,94.1333007813,MM,KYT
VYLK,Loikaw Airport,19.6914997101,97.2147979736,MM,LIW
VYLS,Lashio Airport,22.9778995514,97.7521972656,MM,LSH
VYMD,Mandalay International Airport,21.7021999359,95.977897644,MM,MDL
VYME,Myeik Airport,12.4398002625,98.6214981079,MM,MGZ
VYMK,Myitkyina Airport,25.383600235,97.3518981934,MM,MYT
VYMM,Mawlamyine Airport,16.4447002411,97.660697937,MM,MNU
VYMN,Manaung Airport,18.8458003998,93.6889038086,MM,MGU
VYMO,Momeik Airport,23.0925006866,96.6453018188,MM,MOE
VYMS,Mong Hsat Airport,20.5167999268,99.2567977905,MM,MOG
VYMT,Mong Tong Airport,20.2966995239,98.8989028931,MM,MGK
VYMW,Magway Airport,20.165599823,94.9413986206,MM,MWQ
VYNS,Namsang Airport,20.890499115,97.7359008789,MM,NMS
VYNT,Namtu Airport,23.0830001831,97.3830032349,MM,NMT
VYPA,Hpa-N Airport,16.893699646,97.6745986938,MM,PAA
VYPK,Pauk Airport,21.4491996765,94.4869003296,MM,PAU
VYPN,Pathein Airport,16.8152008057,94.7798995972,MM,BSX
VYPP,Hpapun Airport,18.0666999817,97.449798584,MM,PPU
VYPT,Putao Airport,27.3299007416,97.4263000488,MM,PBU
VYPU,Pakhokku Airport,21.4043,95.11125,MM,PKK
VYPY,Pyay Airport,18.8244991302,95.2659988403,MM,PRU
VYSW,Sittwe Airport,20.1326999664,92.8725967407,MM,AKY
VYTD,Thandwe Airport,18.4606990814,94.3001022339,MM,SNW
VYTL,Tachileik Airport,20.4838008881,99.9354019165,MM,THL
VYYE,Ye Airport,15.3000001907,97.8669967651,MM,XYE
VYYY,Yangon International Airport,16.9073009491,96.1332015991,MM,RGN
W33,Friday Harbor Seaplane Base,48.5373001099,-123.010002136,US,FBS
WAAA,Hasanuddin International Airport,-5.0616297722,119.5540008545,ID,UPG
WAAJ,Tampa Padang Airport,-2.6787700653,118.8949966431,ID,MJU
WABB,Frans Kaisiepo Airport,-1.1900199652,136.108001709,ID,BIK
